SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, Magnetic
1657247580.739339, -0.370353, -3.750218, -9.237429, 0.567610, 1.051677, 1.047589
1657247580.758581, -0.556951, -3.956867, -9.795278, 0.784228, 0.559247, 1.217291
1657247580.779305, -0.544082, -3.880851, -9.099762, 0.369885, 0.304616, 1.034331
1657247580.799327, -0.578798, -3.867833, -9.155876, -0.268836, 0.060000, 0.771546
1657247580.819299, -0.727239, -4.040215, -8.814553, -0.710092, 0.163638, 0.692395
1657247580.839346, -0.708833, -3.820248, -9.069685, -0.440797, 0.328809, 0.768664
1657247580.858716, -0.616357, -3.491494, -9.452009, 0.192861, 0.433239, 0.897839
1657247580.879256, -0.622642, -3.667618, -9.276185, 0.563220, 0.574356, 0.982670
1657247580.899291, -0.629376, -3.864541, -9.021801, 0.572396, 0.604587, 0.921275
1657247580.919256, -0.630722, -4.339640, -8.875904, 0.351694, 0.572679, 0.881699
1657247580.939201, -0.341024, -4.351312, -9.131485, 0.066384, 0.528003, 0.949750
1657247580.958796, -0.037858, -3.354277, -9.429414, 0.066722, 0.393534, 0.938891
1657247580.979257, 0.208296, -2.757671, -9.708488, 0.259479, 0.059642, 0.870667
1657247580.999286, 0.415095, -3.227384, -9.283068, 0.294645, -0.129754, 0.880044
1657247581.019244, 0.087388, -3.559879, -8.303989, 0.106129, -0.129579, 0.837848
1657247581.039337, -0.494552, -4.050241, -7.359477, -0.167396, 0.200203, 0.811420
1657247581.058979, -0.743849, -4.012383, -7.257873, -0.272107, 0.904524, 1.010670
1657247581.079254, -0.508020, -3.361609, -8.716390, 0.060321, 1.287253, 1.208616
1657247581.099255, 0.121805, -2.590975, -9.937882, 0.477591, 1.113046, 1.202518
1657247581.118483, 0.625784, -2.793285, -9.834483, 0.520518, 0.818895, 1.093849
1657247581.139340, 0.366313, -3.282002, -9.090933, 0.117350, 0.768395, 1.028673
1657247581.159106, 0.129137, -3.639336, -8.891616, -0.285440, 0.908042, 0.998465
1657247581.179251, 0.601543, -3.656844, -9.604939, -0.324722, 1.034179, 1.130530
1657247581.199271, 0.781408, -3.249829, -10.233566, -0.013534, 0.874423, 1.243985
1657247581.218490, 0.297779, -3.251775, -10.092458, 0.191180, 0.563835, 1.276996
1657247581.239315, -0.448614, -3.103933, -8.913463, -0.002786, 0.619104, 1.218234
1657247581.259236, -0.983568, -3.048417, -8.120085, -0.263841, 0.867998, 1.144815
1657247581.279241, -1.459864, -3.011307, -8.547898, -0.371017, 0.596392, 1.137037
1657247581.299241, -1.546804, -2.487725, -8.226627, -0.572176, 0.110507, 1.013320
1657247581.318468, -1.359757, -1.855955, -7.128735, -0.779588, 0.038733, 0.557382
1657247581.339324, -1.403301, -2.483535, -6.930466, -0.869645, 0.217379, 0.065317
1657247581.359244, -1.361702, -3.379116, -7.488913, -0.765204, 0.688294, 0.126087
1657247581.379222, -1.058836, -2.605041, -8.747964, -0.421769, 0.800984, 0.399707
