SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, Magnetic
1657185991.137567, 0.207098, -4.692935, -8.405593, -0.064899, 0.310176, -0.030817
1657185991.158078, 0.380528, -4.588787, -8.265383, -0.314742, 0.490411, 0.050180
1657185991.178113, 0.664990, -4.430470, -8.512734, -0.472749, 0.427065, 0.049316
1657185991.198127, 0.911293, -4.392911, -8.443900, -0.444611, 0.322758, 0.043191
1657185991.218057, 0.997634, -4.264223, -8.492383, -0.339740, 0.152768, 0.008358
1657185991.238051, 0.947056, -4.237438, -8.624962, -0.229031, -0.103350, 0.006206
1657185991.258086, 0.826748, -4.131045, -8.669703, -0.081928, -0.295416, -0.008436
1657185991.278121, 0.693720, -4.062661, -8.488642, 0.067057, -0.270499, -0.071731
1657185991.298096, 0.593463, -4.082413, -8.138340, 0.057549, -0.059571, -0.134136
1657185991.318182, 0.564732, -4.207211, -8.194155, -0.126812, 0.042539, -0.128011
1657185991.338051, 0.498443, -4.134038, -8.334216, -0.306032, 0.159540, -0.092080
1657185991.357707, 0.295684, -3.961207, -8.075493, -0.348356, 0.597567, 0.008369
1657185991.377969, 0.181810, -4.020463, -7.618200, -0.304150, 1.157487, 0.148387
1657185991.398104, 0.573860, -4.034080, -7.858219, -0.405740, 1.238963, 0.027725
1657185991.418085, 1.026215, -3.866935, -9.085696, -0.569347, 0.558584, -0.299959
1657185991.438034, 1.315763, -3.949236, -9.286659, -0.440564, 0.010636, -0.470495
1657185991.458039, 1.274613, -3.437625, -9.264812, -0.054452, -0.219480, -0.431612
1657185991.478121, 1.229273, -3.177405, -9.113828, 0.413637, -0.365776, -0.234592
1657185991.498098, 1.197550, -3.411288, -9.113529, 0.630904, -0.830471, -0.000917
1657185991.518078, 0.993743, -3.577985, -7.780856, 0.779399, -0.956700, 0.068401
1657185991.538109, 1.072752, -4.491522, -9.554361, 0.903935, -1.156542, -0.182205
1657185991.558070, 1.080084, -3.602825, -10.319159, 0.675509, -1.307818, -0.744287
1657185991.578096, 0.532261, -3.061286, -8.738986, 0.139278, -0.765101, -0.986756
1657185991.598115, 0.493654, -3.554641, -7.220613, -0.302088, 0.340896, -0.907215
1657185991.618045, 1.022324, -4.584896, -7.804050, -0.552722, 0.805644, -0.741312
1657185991.638086, 2.304718, -5.295525, -9.703550, -1.017675, 0.272857, -0.505887
1657185991.658043, 3.122638, -5.959318, -10.696844, -1.060703, -0.363098, -0.226211
1657185991.678163, 1.559373, -3.552995, -9.957036, -0.654612, -0.313858, -0.178024
1657185991.698081, 0.954688, -2.890550, -10.046369, -0.216145, -0.264267, -0.310734
1657185991.718026, 1.574188, -3.292027, -10.324845, 0.082878, -0.704533, -0.442893
1657185991.738099, 1.567005, -3.829526, -10.470592, 0.210806, -1.320268, -0.327550
1657185991.758027, 0.956484, -3.591003, -9.281572, 0.301344, -1.147056, -0.178744
1657185991.778154, 0.487819, -3.594894, -8.942194, 0.291796, -0.681644, -0.100623
1657185991.798114, 0.253486, -3.763984, -9.504681, 0.190874, -0.604930, -0.165878
1657185991.818050, 0.502034, -3.621829, -9.514258, 0.125017, -0.757299, -0.383869
1657185991.838028, 0.263213, -3.590554, -9.516353, 0.164307, -1.060447, -0.382232
1657185991.857512, 0.453103, -3.494936, -9.203910, 0.258862, -0.968044, -0.362447
1657185991.878107, 0.051176, -3.652654, -8.714744, 0.283396, -0.508035, -0.164780
1657185991.898102, -0.157868, -3.699341, -8.089858, 0.170468, 0.154745, 0.064688
1657185991.918037, 0.193332, -3.593996, -7.819463, -0.024381, 0.615401, 0.149519
1657185991.938029, 0.326509, -3.880851, -8.285135, -0.258214, 0.429424, 0.185345
1657185991.958030, 0.196175, -3.639336, -8.283938, -0.503181, -0.109615, 0.139148
1657185991.978121, 0.216975, -4.028693, -8.967482, -0.681390, -0.583779, 0.186162
1657185991.998117, 0.080206, -3.841945, -8.212411, -0.766136, -0.147021, 0.105041
1657185992.018035, -0.233584, -3.171569, -8.206575, -0.734112, 0.000691, 0.010382
1657185992.038049, -0.592266, -3.233369, -8.544008, -0.631055, 0.152451, 0.041956
1657185992.057112, -0.621445, -2.731485, -8.560318, -0.457169, 0.066816, -0.006320
1657185992.078100, -0.360327, -2.776675, -8.935310, -0.438027, -0.362359, -0.083181
1657185992.098095, -0.432752, -2.837877, -8.202984, -0.358548, -0.565085, -0.095088
1657185992.118119, -0.775572, -2.656816, -8.111854, -0.439247, -0.480244, -0.046606
1657185992.138033, -0.819565, -2.620903, -8.062773, -0.802470, -0.305900, -0.036618
1657185992.158095, -0.581192, -2.599654, -8.635436, -1.270679, -0.342248, 0.057636
1657185992.178109, -0.549170, -2.974347, -9.136274, -1.460019, -0.381150, 0.175400
1657185992.198155, -0.832135, -1.956063, -9.588179, -1.459789, -0.469901, 0.046159
1657185992.218051, -0.871789, -1.599327, -9.755773, -1.429833, -0.503601, -0.145613
1657185992.238081, -1.087716, -1.558775, -10.007913, -1.361053, -0.529691, -0.262972
