SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, Magnetic
1657083235.740366, , , , , , 
1657083235.760349, 5.418677, -0.885106, -10.042030, 0.466408, 1.186854, -0.098841
1657083235.780432, 5.352836, -0.316484, -11.106253, 0.298322, 0.298318, 0.011113
1657083235.800400, 4.569035, -0.067786, -9.671677, 0.695932, -0.155681, -0.082431
1657083235.820397, 4.302680, 0.408810, -7.214927, 1.296465, 0.170745, -0.224446
1657083235.840360, 3.328688, -1.219397, -1.406145, 1.869500, 1.864943, 0.518206
1657083235.860372, 3.313126, -0.050428, 2.533963, 1.276120, 4.099874, 0.010419
1657083235.880362, 2.514510, 2.912696, 2.479196, 0.488630, 5.716001, -1.161974
1657083235.899823, 3.708020, 5.841254, 1.104026, -0.210372, 6.499143, -2.527751
1657083235.920463, 5.657798, 6.263082, -0.216825, -0.416824, 6.896230, -3.361143
1657083235.940371, 6.989423, 6.677578, -0.279673, -0.158134, 7.546182, -3.887232
1657083235.960413, 7.730578, 6.317550, -0.172981, 0.561820, 8.328878, -4.189259
1657083235.980377, 8.246229, 6.919841, 0.276530, 1.527617, 9.118037, -4.626397
1657083236.000485, 8.378808, 8.015488, -0.628478, 2.568597, 9.244311, -5.319869
1657083236.020418, 9.134029, 7.652617, -0.990002, 3.440022, 8.919239, -5.793917
1657083236.039582, 9.689933, 7.297377, -1.769614, 3.769860, 7.641618, -6.095347
1657083236.059606, 11.113734, 6.455815, -3.380313, 3.480598, 5.493022, -6.186434
1657083236.080393, 13.858687, 6.593931, -6.121375, 3.289788, 2.399824, -6.000731
1657083236.100429, 17.296162, 6.537667, -4.908413, 3.141326, -0.327848, -5.072470
1657083236.120326, 23.961021, 5.992687, 0.201711, 3.077391, -2.356906, -3.159212
1657083236.140379, 24.545954, 8.060080, 4.257489, 2.753143, -3.393033, -1.363043
1657083236.160432, 24.806174, 9.320178, 6.214749, 2.400248, -3.111024, 0.021067
